"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1479","Открытие формы регистра сведений ""Настройка ограничений продаж по остаточному сроку годности товара"" (НастройкаОграниченийПродажПоОстаточномуСрокуГодностиТовара)","","Thu Feb 20 14:11:37 MSK 2025","passed","Thu Feb 20 14:11:39 MSK 2025","","","",""
"","2637","Копирование элемента документа ""Установка цен номенклатуры"" (УстановкаЦенНоменклатуры)","","Thu Feb 20 13:47:50 MSK 2025","passed","Thu Feb 20 13:47:53 MSK 2025","","","",""
"","1299","Копирование элемента документа ""РаспределениеДоходовИРасходовПоНаправлениямДеятельности"" (РаспределениеДоходовИРасходовПоНаправлениямДеятельности)","","Thu Feb 20 13:46:27 MSK 2025","passed","Thu Feb 20 13:46:28 MSK 2025","","","",""
"","469","Открытие формы регистра сведений ""Применения ЕНВД"" (ПримененияЕНВД)","","Thu Feb 20 14:10:27 MSK 2025","passed","Thu Feb 20 14:10:28 MSK 2025","","","",""
"","540","Открытие формы регистра сведений ""Размещение номенклатуры по складским ячейкам"" (РазмещениеНоменклатурыПоСкладскимЯчейкам)","","Thu Feb 20 14:10:36 MSK 2025","passed","Thu Feb 20 14:10:37 MSK 2025","","","",""
"","1453","Открытие формы отчета ""Даты запрета изменения"" (ДатыЗапретаИзменения)","","Thu Feb 20 13:59:18 MSK 2025","passed","Thu Feb 20 13:59:19 MSK 2025","","","",""
"","571","Открытие формы регистра сведений ""Отборы по лентам новостей, настроенные администратором"" (ОтборыПоЛентамНовостейОбщие)","","Thu Feb 20 14:10:00 MSK 2025","passed","Thu Feb 20 14:10:01 MSK 2025","","","",""
"","628","Открытие формы регистра сведений ""Настройки синхронизации файлов"" (НастройкиСинхронизацииФайлов)","","Thu Feb 20 14:09:50 MSK 2025","passed","Thu Feb 20 14:09:51 MSK 2025","","","",""
"Как Пользователь
Я хочу иметь возможность выполнять различные файловые операции в тексте фич
Чтобы я мог проще протестировать и автоматизировать больше действий на 1C совместимо с 1bdd","166","Создание файлов","","Thu Feb 20 14:15:08 MSK 2025","passed","Thu Feb 20 14:15:08 MSK 2025","","","",""
"","2921","Копирование элемента документа ""Заявка на обмен довоз товара"" (ЗаявкаНаОбменДовозТовара)","","Thu Feb 20 13:44:03 MSK 2025","passed","Thu Feb 20 13:44:05 MSK 2025","","","",""
"","459","Открытие формы регистра сведений ""Идентификаторы объектов версий расширений"" (ИдентификаторыОбъектовВерсийРасширений)","","Thu Feb 20 14:08:20 MSK 2025","passed","Thu Feb 20 14:08:21 MSK 2025","","","",""
"","2266","Копирование элемента документа ""Внутреннее потребление товаров"" (ВнутреннееПотреблениеТоваров)","","Thu Feb 20 13:43:01 MSK 2025","passed","Thu Feb 20 13:43:03 MSK 2025","","","",""
"","1397","Копирование элемента документа ""Расчет заработной платы водители"" (РасчетЗаработнойПлатыВодители)","","Thu Feb 20 13:46:35 MSK 2025","passed","Thu Feb 20 13:46:36 MSK 2025","","","",""
"","1609","Открытие формы отчета ""Анализ заказа поставщику"" (АнализЗаказаПоставщику)","","Thu Feb 20 13:50:51 MSK 2025","passed","Thu Feb 20 13:50:52 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","364","Ввод на основании документа ""Счет-фактура полученный""","","Thu Feb 20 14:14:49 MSK 2025","passed","Thu Feb 20 14:14:50 MSK 2025","","","",""
"","1422","Открытие формы отчета ""Исполнение распоряжений на перемещение и сборку"" (ИсполнениеРаспоряженийНаПеремещениеСборку)","","Thu Feb 20 14:03:06 MSK 2025","passed","Thu Feb 20 14:03:07 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","928","Ввод на основании документа ""Приходный ордер на товары""","","Thu Feb 20 14:13:37 MSK 2025","passed","Thu Feb 20 14:13:38 MSK 2025","","","",""
"","1554","Копирование элемента документа ""Поступление безналичных денежных средств"" (ПоступлениеБезналичныхДенежныхСредств)","","Thu Feb 20 13:46:00 MSK 2025","passed","Thu Feb 20 13:46:02 MSK 2025","","","",""
"","412","Открытие формы регистра сведений ""Коды товаров подключаемого оборудования offline"" (КодыТоваровПодключаемогоОборудованияOffline)","","Thu Feb 20 14:08:25 MSK 2025","passed","Thu Feb 20 14:08:26 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","457","Ввод на основании документа ""Расходный кассовый ордер""","","Thu Feb 20 14:13:52 MSK 2025","passed","Thu Feb 20 14:13:53 MSK 2025","","","",""
"","1194","Открытие формы отчета ""Исполнение плана сборки (разборки)"" (ИсполнениеПланаСборкиРазборки)","","Thu Feb 20 14:03:04 MSK 2025","passed","Thu Feb 20 14:03:05 MSK 2025","","","",""
"","1063","Открытие формы регистра сведений ""Настройка контроля обеспечения"" (НастройкаКонтроляОбеспечения)","","Thu Feb 20 14:08:48 MSK 2025","passed","Thu Feb 20 14:08:49 MSK 2025","","","",""
"","2407","Копирование элемента документа ""Заявка на возврат товаров от клиента"" (ЗаявкаНаВозвратТоваровОтКлиента)","","Thu Feb 20 13:43:52 MSK 2025","passed","Thu Feb 20 13:43:54 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность использовать цикл по условию
Чтобы выполнять сложные бизнес-процессы","11810","Выполнение вложенного цикла по условию 1","","Thu Feb 20 14:15:17 MSK 2025","passed","Thu Feb 20 14:15:29 MSK 2025","","","",""
"","1462","Открытие формы отчета ""Результаты согласования цен номенклатуры"" (РезультатыСогласованияЦенНоменклатуры)","","Thu Feb 20 14:05:04 MSK 2025","passed","Thu Feb 20 14:05:06 MSK 2025","","","",""
"","1484","Копирование элемента документа ""Лист кассовой книги"" (ЛистКассовойКниги)","","Thu Feb 20 13:44:49 MSK 2025","passed","Thu Feb 20 13:44:50 MSK 2025","","","",""
"","750","Открытие формы отчета ""Справка об исполнительской дисциплине (CRM)"" (CRM_СправкаОбИсполнительскойДисциплине)","","Thu Feb 20 13:47:56 MSK 2025","passed","Thu Feb 20 13:47:57 MSK 2025","","","",""
"","484","Открытие формы регистра сведений ""Настройки отправки накладных (ЯРВЕТ)"" (ЯРВЕТ_НастройкиОтправкиНакладных)","","Thu Feb 20 14:11:01 MSK 2025","passed","Thu Feb 20 14:11:02 MSK 2025","","","",""
"","1338","Открытие формы отчета ""Причины запрета отгрузки"" (ПричиныЗапретаОтгрузки)","","Thu Feb 20 14:04:27 MSK 2025","passed","Thu Feb 20 14:04:28 MSK 2025","","","",""
"Как Пользователь
Я хочу иметь возможность выполнять различные файловые операции в тексте фич
Чтобы я мог проще протестировать и автоматизировать больше действий на 1C совместимо с 1bdd","156","Удаление файла","","Thu Feb 20 14:15:11 MSK 2025","passed","Thu Feb 20 14:15:12 MSK 2025","","","",""
"","750","Открытие формы регистра сведений ""Наследование настроек прав объектов"" (НаследованиеНастроекПравОбъектов)","","Thu Feb 20 14:08:46 MSK 2025","passed","Thu Feb 20 14:08:47 MSK 2025","","","",""
"","1328","Открытие формы отчета ""Анализ цен"" (АнализЦенПоставщиков)","","Thu Feb 20 13:57:46 MSK 2025","passed","Thu Feb 20 13:57:47 MSK 2025","","","",""
"","578","Открытие формы отчета ""Эффективность сделок с клиентами"" (ЭффективностьСделокСКлиентами)","","Thu Feb 20 14:06:09 MSK 2025","passed","Thu Feb 20 14:06:10 MSK 2025","","","",""
"","1369","Открытие формы отчета ""Состояние расчетов с комитентами"" (СостояниеРасчетовСКомитентами)","","Thu Feb 20 14:05:24 MSK 2025","passed","Thu Feb 20 14:05:25 MSK 2025","","","",""
"","1504","Открытие формы отчета ""Товары к поступлению"" (ТоварыКПоступлению)","","Thu Feb 20 14:05:52 MSK 2025","passed","Thu Feb 20 14:05:53 MSK 2025","","","",""
"","1182","Открытие формы регистра сведений ""Даты запрета изменения (загрузки) данных"" (ДатыЗапретаИзменения)","","Thu Feb 20 14:08:07 MSK 2025","passed","Thu Feb 20 14:08:08 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","7328","Ввод на основании документа ""Заказ клиента""","","Thu Feb 20 14:12:23 MSK 2025","passed","Thu Feb 20 14:12:31 MSK 2025","","","",""
"","1032","Копирование элемента документа ""Снятие остатков для инвентаризации"" (СнятиеОстатковДляИнвентаризации)","","Thu Feb 20 13:47:08 MSK 2025","passed","Thu Feb 20 13:47:09 MSK 2025","","","",""
"","30108","ВводНаОсновании элемента справочника ""Партнеры"" (Партнеры)","","Thu Feb 20 13:41:07 MSK 2025","passed","Thu Feb 20 13:41:37 MSK 2025","","","",""
"","2506","Копирование элемента документа ""Исходящая транспортная операция ВЕТИС"" (ИсходящаяТранспортнаяОперацияВЕТИС)","","Thu Feb 20 13:44:29 MSK 2025","passed","Thu Feb 20 13:44:31 MSK 2025","","","",""
"","1203","Открытие формы отчета ""Выручка и себестоимость розничных продаж"" (ВыручкаИСебестоимостьРозничныхПродаж)","","Thu Feb 20 13:59:04 MSK 2025","passed","Thu Feb 20 13:59:05 MSK 2025","","","",""
"","1391","Открытие формы отчета ""Справочное размещение номенклатуры"" (СправочноеРазмещениеНоменклатуры)","","Thu Feb 20 14:05:28 MSK 2025","passed","Thu Feb 20 14:05:29 MSK 2025","","","",""
"","1216","Открытие формы регистра сведений ""Версии классификаторов"" (ВерсииКлассификаторов)","","Thu Feb 20 14:08:00 MSK 2025","passed","Thu Feb 20 14:08:01 MSK 2025","","","",""
"","735","Открытие формы отчета ""Задолженность клиентов по срокам"" (ДебиторскаяЗадолженность)","","Thu Feb 20 13:59:21 MSK 2025","passed","Thu Feb 20 13:59:22 MSK 2025","","","",""
"","406","Открытие формы регистра сведений ""Настройки транспорта обмена областей данных"" (НастройкиТранспортаОбменаОбластейДанных)","","Thu Feb 20 14:09:53 MSK 2025","passed","Thu Feb 20 14:09:54 MSK 2025","","","",""
"","3520","Копирование элемента документа ""Претензия об оплате задолженности"" (ПретензияОбОплатеЗадолженности)","","Thu Feb 20 13:46:08 MSK 2025","passed","Thu Feb 20 13:46:12 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","406","Ввод на основании документа ""Заявка на расходование денежных средств""","","Thu Feb 20 14:12:51 MSK 2025","passed","Thu Feb 20 14:12:51 MSK 2025","","","",""
"","937","Открытие формы отчета ""Движение серии номенклатуры"" (ДвижениеСерииНоменклатуры)","","Thu Feb 20 13:59:20 MSK 2025","passed","Thu Feb 20 13:59:21 MSK 2025","","","",""
"","569","Открытие формы отчета ""Импортные товары к оформлению"" (ИмпортныеТоварыКОформлению)","","Thu Feb 20 14:02:54 MSK 2025","passed","Thu Feb 20 14:02:55 MSK 2025","","","",""
"","1333","Открытие формы регистра сведений ""ММП: Значения аналитик"" (mmAnalyticsValues)","","Thu Feb 20 14:07:50 MSK 2025","passed","Thu Feb 20 14:07:52 MSK 2025","","","",""
"","1156","Копирование элемента документа ""Задание торговому представителю"" (ЗаданиеТорговомуПредставителю)","","Thu Feb 20 13:43:20 MSK 2025","passed","Thu Feb 20 13:43:21 MSK 2025","","","",""
"","440","Открытие формы регистра сведений ""Учет принятых к доставке документов"" (УчетПринятыхКДоставкеДокументов)","","Thu Feb 20 14:11:22 MSK 2025","passed","Thu Feb 20 14:11:23 MSK 2025","","","",""
"","1954","Открытие формы отчета ""Прайс-лист универсальный"" (ПрайсЛистУниверсальный)","","Thu Feb 20 13:48:19 MSK 2025","passed","Thu Feb 20 13:48:21 MSK 2025","","","",""
"","2410","Копирование элемента документа ""Производственная операция ВЕТИС"" (ПроизводственнаяОперацияВЕТИС)","","Thu Feb 20 13:46:18 MSK 2025","passed","Thu Feb 20 13:46:20 MSK 2025","","","",""
"","2369","Копирование элемента документа ""План продаж"" (ПланПродаж)","","Thu Feb 20 13:45:55 MSK 2025","passed","Thu Feb 20 13:45:58 MSK 2025","","","",""
"","1293","Открытие формы регистра сведений ""Отборы по лентам новостей, настроенные пользователем"" (ОтборыПоЛентамНовостейПользовательские)","","Thu Feb 20 14:10:01 MSK 2025","passed","Thu Feb 20 14:10:03 MSK 2025","","","",""
"","1000","Открытие формы отчета ""Показатели работы отделов (HR, Закупки)"" (ЯРВЕТ_ПоказателиРаботыОтделов)","","Thu Feb 20 14:07:07 MSK 2025","passed","Thu Feb 20 14:07:08 MSK 2025","","","",""
"","2082","Открытие формы регистра сведений ""Настройки печати объектов"" (НастройкиПечатиОбъектов)","","Thu Feb 20 14:09:45 MSK 2025","passed","Thu Feb 20 14:09:47 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","422","Ввод на основании документа ""Поступление безналичных денежных средств""","","Thu Feb 20 14:13:27 MSK 2025","passed","Thu Feb 20 14:13:27 MSK 2025","","","",""
"","3310","Копирование элемента документа ""Поступление товаров услуг"" (ПоступлениеТоваровУслуг)","","Thu Feb 20 13:46:02 MSK 2025","passed","Thu Feb 20 13:46:05 MSK 2025","","","",""
"","10371","Копирование элемента документа ""Сообщение обмен с банками"" (СообщениеОбменСБанками)","","Thu Feb 20 13:47:17 MSK 2025","passed","Thu Feb 20 13:47:28 MSK 2025","","","",""
"","798","Открытие формы регистра сведений ""История состояния наличия"" (ИсторияСостоянияНаличия)","","Thu Feb 20 14:11:52 MSK 2025","passed","Thu Feb 20 14:11:53 MSK 2025","","","",""
"","500","Открытие формы регистра сведений ""Настройка печати баннеров"" (ЯРВЕТ_НастройкиПечатиБаннеров)","","Thu Feb 20 14:11:00 MSK 2025","passed","Thu Feb 20 14:11:01 MSK 2025","","","",""
"","412","Открытие формы регистра сведений ""Параметры работы версий расширений"" (ПараметрыРаботыВерсийРасширений)","","Thu Feb 20 14:10:15 MSK 2025","passed","Thu Feb 20 14:10:16 MSK 2025","","","",""
"","548","Открытие формы регистра сведений ""Настройка распределения по направлениям деятельности"" (НастройкаРаспределенияПоНаправлениямДеятельности)","","Thu Feb 20 14:08:51 MSK 2025","passed","Thu Feb 20 14:08:52 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","110","Выполнение шага по условию, выполняется иначеесли","","Thu Feb 20 14:15:05 MSK 2025","passed","Thu Feb 20 14:15:05 MSK 2025","","","",""
"","1206","Открытие формы регистра сведений ""Срабатывание проверок"" (итСрабатываниеПроверок)","","Thu Feb 20 14:11:12 MSK 2025","passed","Thu Feb 20 14:11:13 MSK 2025","","","",""
"","547","Открытие формы отчета ""Динамика цен номенклатуры"" (ДинамикаИзмененияЦенНоменклатуры)","","Thu Feb 20 13:59:28 MSK 2025","passed","Thu Feb 20 13:59:29 MSK 2025","","","",""
"","1327","Открытие формы регистра сведений ""Настройки транспорта обмена области данных"" (НастройкиТранспортаОбменаОбластиДанных)","","Thu Feb 20 14:09:54 MSK 2025","passed","Thu Feb 20 14:09:56 MSK 2025","","","",""
"","2328","Открытие формы отчета ""Матрица BCG"" (АнализКлиентскойБазыBCG)","","Thu Feb 20 13:50:56 MSK 2025","passed","Thu Feb 20 13:50:59 MSK 2025","","","",""
"","1375","Открытие формы отчета ""Оборудование в эксплуатации"" (ОборудованиеВЭксплуатации)","","Thu Feb 20 14:07:19 MSK 2025","passed","Thu Feb 20 14:07:20 MSK 2025","","","",""
"","1187","Открытие формы отчета ""Сверка банковских выписок"" (ВедомостьБезналичныхДенежныхСредств)","","Thu Feb 20 13:58:30 MSK 2025","passed","Thu Feb 20 13:58:31 MSK 2025","","","",""
"","1329","Открытие формы отчета ""Расхождения при приемке товаров"" (РасхожденияПриПриемкеТоваров)","","Thu Feb 20 14:07:17 MSK 2025","passed","Thu Feb 20 14:07:18 MSK 2025","","","",""
"","1578","Открытие формы отчета ""Себестоимость товаров"" (АнализСебестоимостиТоваровРасширенный)","","Thu Feb 20 13:57:33 MSK 2025","passed","Thu Feb 20 13:57:34 MSK 2025","","","",""
"","1411","Копирование элемента документа ""Обращения клиентов"" (ОбращенияКлиентов)","","Thu Feb 20 13:45:08 MSK 2025","passed","Thu Feb 20 13:45:09 MSK 2025","","","",""
"","578","Открытие формы отчета ""Ведомость по принятой возвратной таре"" (ВедомостьПоПринятойВозвратнойТаре)","","Thu Feb 20 13:58:44 MSK 2025","passed","Thu Feb 20 13:58:45 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","1432","Ввод на основании документа ""Заказ на перемещение""","","Thu Feb 20 14:12:34 MSK 2025","passed","Thu Feb 20 14:12:36 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","79","Выполнение вложенных условий. Выполняется иначе внутри другого если","","Thu Feb 20 14:15:03 MSK 2025","passed","Thu Feb 20 14:15:03 MSK 2025","","","",""
"","15578","Открытие формы регистра сведений ""Избранные получатели"" (CRM_ИзбранныеПолучатели)","","Thu Feb 20 14:07:24 MSK 2025","passed","Thu Feb 20 14:07:40 MSK 2025","","","",""
"","35404","Копирование элемента документа ""Приходный ордер на товары"" (ПриходныйОрдерНаТовары)","","Thu Feb 20 13:41:54 MSK 2025","passed","Thu Feb 20 13:42:30 MSK 2025","","","",""
"","1329","Открытие формы отчета ""Пересечения сегмента номенклатуры"" (ПересеченияСегментаНоменклатуры)","","Thu Feb 20 14:04:09 MSK 2025","passed","Thu Feb 20 14:04:10 MSK 2025","","","",""
"","1156","Открытие формы отчета ""Наполненность ассортимента"" (ТекущаяНаполненностьАссортимента)","","Thu Feb 20 14:05:40 MSK 2025","passed","Thu Feb 20 14:05:41 MSK 2025","","","",""
"","1406","Открытие формы отчета ""Автомобили на погрузку"" (АйТи_АвтомобилиНаПогрузку)","","Thu Feb 20 13:48:17 MSK 2025","passed","Thu Feb 20 13:48:19 MSK 2025","","","",""
"","453","Открытие формы регистра сведений ""Идентификационные данные пользователей"" (ИдентификационныеДанныеПользователей)","","Thu Feb 20 14:08:21 MSK 2025","passed","Thu Feb 20 14:08:22 MSK 2025","","","",""
"","586","Открытие формы регистра сведений ""Исключения для блокировок (Контур.Фокус)"" (Фокус_ОперацияРазрешена)","","Thu Feb 20 14:11:57 MSK 2025","passed","Thu Feb 20 14:11:58 MSK 2025","","","",""
"","1594","Копирование элемента документа ""Заказ на внутреннее потребление"" (ЗаказНаВнутреннееПотребление)","","Thu Feb 20 13:43:29 MSK 2025","passed","Thu Feb 20 13:43:31 MSK 2025","","","",""
"","647","Открытие формы регистра сведений ""Настройки пользователей"" (CRM_НастройкиПользователей)","","Thu Feb 20 14:09:47 MSK 2025","passed","Thu Feb 20 14:09:48 MSK 2025","","","",""
"","750","Копирование элемента документа ""Закрытие акций"" (ЗакрытиеАкций)","","Thu Feb 20 13:43:37 MSK 2025","passed","Thu Feb 20 13:43:38 MSK 2025","","","",""
"","1344","Открытие формы отчета ""Вероятностный прогноз"" (ВероятностныйПрогноз)","","Thu Feb 20 13:58:55 MSK 2025","passed","Thu Feb 20 13:58:57 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","3898","Ввод на основании документа ""Возврат товаров от клиента""","","Thu Feb 20 14:12:15 MSK 2025","passed","Thu Feb 20 14:12:19 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","523","Ввод на основании документа ""Отчет банка по операциям эквайринга""","","Thu Feb 20 14:13:06 MSK 2025","passed","Thu Feb 20 14:13:07 MSK 2025","","","",""
"","1156","Копирование элемента документа ""Инвентаризационная опись"" (ИнвентаризационнаяОпись)","","Thu Feb 20 13:44:22 MSK 2025","passed","Thu Feb 20 13:44:23 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","1672","Ввод на основании документа ""Прочее оприходование товаров""","","Thu Feb 20 14:13:49 MSK 2025","passed","Thu Feb 20 14:13:51 MSK 2025","","","",""
"","1422","Копирование элемента документа ""Счет фактура выданный"" (СчетФактураВыданный)","","Thu Feb 20 13:47:43 MSK 2025","passed","Thu Feb 20 13:47:44 MSK 2025","","","",""
"","1516","Открытие формы отчета ""Анализ журнала регистрации"" (АнализЖурналаРегистрации)","","Thu Feb 20 13:48:22 MSK 2025","passed","Thu Feb 20 13:48:23 MSK 2025","","","",""
"","1644","Копирование элемента документа ""Распределение расходов будущих периодов"" (РаспределениеРасходовБудущихПериодов)","","Thu Feb 20 13:46:29 MSK 2025","passed","Thu Feb 20 13:46:30 MSK 2025","","","",""
"","1442","Копирование элемента документа ""Счет фактура полученный"" (СчетФактураПолученный)","","Thu Feb 20 13:47:45 MSK 2025","passed","Thu Feb 20 13:47:46 MSK 2025","","","",""
"","594","Копирование элемента документа ""Назначение опросов"" (НазначениеОпросов)","","Thu Feb 20 13:46:16 MSK 2025","passed","Thu Feb 20 13:46:17 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","3012","Ввод на основании документа ""Оприходование излишков товаров""","","Thu Feb 20 14:13:01 MSK 2025","passed","Thu Feb 20 14:13:04 MSK 2025","","","",""
"","1515","Открытие формы отчета ""Даты запрета загрузки"" (ДатыЗапретаЗагрузки)","","Thu Feb 20 13:59:16 MSK 2025","passed","Thu Feb 20 13:59:17 MSK 2025","","","",""
"","1019","Открытие формы регистра сведений ""Адреса зон ответственности пользователей ВетИС"" (АдресаЗонОтветственностиВЕТИС)","","Thu Feb 20 14:07:23 MSK 2025","passed","Thu Feb 20 14:07:24 MSK 2025","","","",""
"","2513","ВводНаОсновании элемента справочника ""Типы транспортных средств"" (ТипыТранспортныхСредств)","","Thu Feb 20 13:41:38 MSK 2025","passed","Thu Feb 20 13:41:40 MSK 2025","","","",""
"","1004","Открытие формы отчета ""Контроль выданных подотчетному лицу авансов по заявке"" (КонтрольВыданныхПодотчетномуЛицуАвансовПоЗаявке)","","Thu Feb 20 14:03:26 MSK 2025","passed","Thu Feb 20 14:03:27 MSK 2025","","","",""
"","1535","Открытие формы отчета ""Контроль номеров ГТД товаров"" (КонтрольНомеровГТДТоваров)","","Thu Feb 20 14:03:27 MSK 2025","passed","Thu Feb 20 14:03:29 MSK 2025","","","",""
"","690","Открытие формы регистра сведений ""Потребности клиентов"" (ЯРВЕТ_ПотребностиКлиентов)","","Thu Feb 20 14:10:57 MSK 2025","passed","Thu Feb 20 14:10:58 MSK 2025","","","",""
"","1401","Открытие формы отчета ""Прайс-лист"" (ПрайсЛист)","","Thu Feb 20 14:04:20 MSK 2025","passed","Thu Feb 20 14:04:21 MSK 2025","","","",""
"","423","Открытие формы отчета ""Анализ причин проигрыша сделок"" (АнализПричинПроигрышаСделок)","","Thu Feb 20 13:51:07 MSK 2025","passed","Thu Feb 20 13:51:08 MSK 2025","","","",""
"","592","Открытие формы отчета ""Лояльность клиентов (XYZ)"" (АнализЛояльностиКлиентовXYZ)","","Thu Feb 20 13:50:59 MSK 2025","passed","Thu Feb 20 13:51:00 MSK 2025","","","",""
"","2109","Копирование элемента документа ""Списание безналичных денежных средств"" (СписаниеБезналичныхДенежныхСредств)","","Thu Feb 20 13:47:31 MSK 2025","passed","Thu Feb 20 13:47:33 MSK 2025","","","",""
"","672","Открытие формы отчета ""Прибыль по оплаченным отгрузкам"" (ВаловаяПрибыльПоОплаченнымОтгрузкам)","","Thu Feb 20 13:58:28 MSK 2025","passed","Thu Feb 20 13:58:29 MSK 2025","","","",""
"","1234","Открытие формы отчета ""Календарь визитов торговых представителей"" (РаспределениеТорговыхПредставителей)","","Thu Feb 20 14:04:41 MSK 2025","passed","Thu Feb 20 14:04:42 MSK 2025","","","",""
"","1257","Открытие формы отчета ""ABC/XYZ Классификация контрагентов"" (ABCXYZКлассификацияКонтрагентов)","","Thu Feb 20 13:47:58 MSK 2025","passed","Thu Feb 20 13:47:59 MSK 2025","","","",""
"","504","Открытие формы регистра сведений ""Потребность клиентов"" (ПотребностьКлиентов)","","Thu Feb 20 14:11:34 MSK 2025","passed","Thu Feb 20 14:11:35 MSK 2025","","","",""
"","1438","Открытие формы отчета ""Анализ эффективности работы торговых представителей"" (АнализЭффективностиРаботыТорговыхПредставителей)","","Thu Feb 20 13:57:47 MSK 2025","passed","Thu Feb 20 13:57:49 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","109","Выполняется если в цикле и шаг после цикла","","Thu Feb 20 14:14:56 MSK 2025","passed","Thu Feb 20 14:14:56 MSK 2025","","","",""
"","1718","Копирование элемента документа ""Счет фактура комиссионеру"" (СчетФактураКомиссионеру)","","Thu Feb 20 13:47:40 MSK 2025","passed","Thu Feb 20 13:47:42 MSK 2025","","","",""
"","1281","Копирование элемента документа ""Выемка денежных средств из кассы ККМ"" (ВыемкаДенежныхСредствИзКассыККМ)","","Thu Feb 20 13:43:18 MSK 2025","passed","Thu Feb 20 13:43:20 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","676","Ввод на основании документа ""Ввод начальных остатков""","","Thu Feb 20 14:12:11 MSK 2025","passed","Thu Feb 20 14:12:12 MSK 2025","","","",""
"","1359","Открытие формы отчета ""Исполнение ассортимента"" (АнализИсполненияАссортимента)","","Thu Feb 20 13:50:54 MSK 2025","passed","Thu Feb 20 13:50:56 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","80","Выполнение шага по условию, выполняется иначе","","Thu Feb 20 14:15:05 MSK 2025","passed","Thu Feb 20 14:15:05 MSK 2025","","","",""
"","1453","Открытие формы отчета ""Переданная возвратная тара"" (ПереданнаяВозвратнаяТара)","","Thu Feb 20 14:04:07 MSK 2025","passed","Thu Feb 20 14:04:08 MSK 2025","","","",""
"","437","Открытие формы регистра сведений ""Связи между физическими лицами"" (СвязиМеждуФизЛицами)","","Thu Feb 20 14:10:43 MSK 2025","passed","Thu Feb 20 14:10:44 MSK 2025","","","",""
"","443","Открытие формы регистра сведений ""Ключевые слова контекстной рекламы"" (сфпКлючевыеСловаКонтекстнойРекламы)","","Thu Feb 20 14:10:46 MSK 2025","passed","Thu Feb 20 14:10:47 MSK 2025","","","",""
"","658","Копирование элемента документа ""Переоценка валютных средств"" (ПереоценкаВалютныхСредств)","","Thu Feb 20 13:42:48 MSK 2025","passed","Thu Feb 20 13:42:49 MSK 2025","","","",""
"","1156","Открытие формы отчета ""Реестр торговых документов"" (РеестрТорговыхДокументов)","","Thu Feb 20 14:04:58 MSK 2025","passed","Thu Feb 20 14:04:59 MSK 2025","","","",""
"","360","Открытие формы регистра сведений ""Настройка автоподстановки грузоотправителя"" (НастройкаАвтоподстановкиГрузоотправителя)","","Thu Feb 20 14:11:56 MSK 2025","passed","Thu Feb 20 14:11:57 MSK 2025","","","",""
